Name:;Data 8199 2391 4/19/2024 14:37:37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Owner:;VLIR-UOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comments:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Acquisition Date:;4/19/2024 2:37:37 PM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
&Instrument:;34972A;Address:;USB0::2391::8199::MY57007646::0::INSTR;Modules:;1;Slot1:;34901A;;;;;;;;;;;;;;;;;;;;;;;;;;
Total Channels:;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Channel;Name;Function;Range;Resolution;AdvSettings;Scale;Gain;Offset;Label;Test;Low;High;HWAlarm;;;;;;;;;;;;;;;;;;;;
374;4/19/2024 14:50:03:217;49.181;0;50.28;0;48.054;0;49.223;0;53.099;0;39.181;0;55.017;0;55.099;0;56.104;0;16.866;0;31.169;0;45.518;0;43.956;0;46.644;0;45.944;0;16.716;0
375;4/19/2024 14:50:05:217;49.405;0;50.497;0;48.208;0;49.43;0;53.346;0;39.357;0;55.312;0;55.358;0;56.261;0;16.852;0;31.234;0;45.725;0;44.077;0;46.806;0;46.212;0;16.718;0
376;4/19/2024 14:50:07:217;49.805;0;50.694;0;48.38;0;49.606;0;53.558;0;39.296;0;55.506;0;55.733;0;56.377;0;16.863;0;31.363;0;45.879;0;44.254;0;46.992;0;46.429;0;16.697;0
377;4/19/2024 14:50:09:217;50.666;0;50.906;0;48.61;0;49.788;0;53.66;0;39.479;0;55.582;0;55.981;0;56.481;0;16.872;0;31.463;0;46.008;0;44.442;0;47.196;0;46.658;0;16.718;0
378;4/19/2024 14:50:11:217;51.021;0;51.109;0;48.866;0;50.378;0;53.591;0;39.531;0;55.563;0;56.263;0;56.598;0;16.889;0;31.627;0;46.075;0;44.688;0;47.404;0;46.934;0;16.734;0
379;4/19/2024 14:50:13:217;50.988;0;51.293;0;49.098;0;51.417;0;53.418;0;39.705;0;55.548;0;56.764;0;56.748;0;16.879;0;31.719;0;46.206;0;44.856;0;47.592;0;47.163;0;16.731;0
380;4/19/2024 14:50:15:217;50.894;0;51.453;0;49.342;0;52.097;0;53.09;0;39.898;0;55.566;0;57.211;0;56.906;0;16.884;0;31.834;0;46.188;0;44.987;0;47.674;0;47.342;0;16.738;0
381;4/19/2024 14:50:17:217;50.884;0;51.635;0;49.561;0;52.388;0;52.703;0;40.236;0;55.664;0;57.454;0;57.051;0;16.89;0;31.91;0;46.361;0;45.162;0;47.777;0;47.412;0;16.756;0
382;4/19/2024 14:50:19:217;50.887;0;51.794;0;49.724;0;52.539;0;52.326;0;40.607;0;55.843;0;57.612;0;57.224;0;16.906;0;32.003;0;46.499;0;45.376;0;47.9;0;47.386;0;16.772;0
383;4/19/2024 14:50:21:217;50.913;0;51.964;0;49.872;0;52.444;0;52.063;0;41.049;0;56.076;0;57.726;0;57.386;0;16.924;0;32.105;0;46.553;0;45.407;0;48.004;0;47.36;0;16.745;0
384;4/19/2024 14:50:23:217;51.01;0;52.073;0;49.994;0;52.227;0;52.122;0;41.304;0;56.309;0;57.823;0;57.552;0;16.914;0;32.181;0;46.695;0;45.448;0;48.137;0;47.327;0;16.745;0
385;4/19/2024 14:50:25:217;51.11;0;52.183;0;50.104;0;52.087;0;52.569;0;41.289;0;56.564;0;57.978;0;57.703;0;16.901;0;32.309;0;46.803;0;45.606;0;48.262;0;47.303;0;16.735;0
386;4/19/2024 14:50:27:217;51.253;0;52.288;0;50.28;0;52.163;0;53.286;0;41.361;0;56.876;0;58.262;0;57.856;0;16.917;0;32.397;0;46.947;0;45.781;0;48.395;0;47.257;0;16.74;0
387;4/19/2024 14:50:29:217;51.45;0;52.413;0;50.48;0;52.542;0;53.971;0;41.487;0;57.147;0;58.428;0;58.014;0;16.909;0;32.489;0;47.04;0;46.098;0;48.436;0;47.213;0;16.737;0
388;4/19/2024 14:50:31:217;51.646;0;52.564;0;50.739;0;53.109;0;54.57;0;41.663;0;57.361;0;58.551;0;58.136;0;16.901;0;32.546;0;47.177;0;46.178;0;48.528;0;47.144;0;16.743;0
389;4/19/2024 14:50:33:217;51.878;0;52.681;0;51.053;0;53.727;0;55.05;0;41.837;0;57.498;0;58.682;0;58.234;0;16.895;0;32.627;0;47.304;0;46.369;0;48.579;0;47.156;0;16.74;0
390;4/19/2024 14:50:35:217;52.074;0;52.774;0;51.362;0;54.23;0;55.45;0;42.188;0;57.641;0;59.427;0;58.353;0;16.902;0;32.705;0;47.449;0;46.518;0;48.596;0;47.124;0;16.72;0
391;4/19/2024 14:50:37:217;52.283;0;52.844;0;51.611;0;54.496;0;55.78;0;42.451;0;57.776;0;60.568;0;58.569;0;16.899;0;32.821;0;47.624;0;46.685;0;48.731;0;47.269;0;16.741;0
392;4/19/2024 14:50:39:217;52.513;0;52.906;0;51.726;0;54.455;0;56.068;0;42.464;0;57.927;0;61.583;0;58.819;0;16.907;0;32.954;0;47.787;0;46.888;0;48.948;0;47.578;0;16.726;0
393;4/19/2024 14:50:41:217;52.699;0;53.003;0;51.728;0;54.153;0;56.367;0;42.691;0;58.055;0;62.233;0;59.101;0;16.915;0;33.159;0;47.889;0;47.126;0;49.158;0;48.022;0;16.741;0
394;4/19/2024 14:50:43:217;52.942;0;53.146;0;51.703;0;53.857;0;56.62;0;42.786;0;58.182;0;62.463;0;59.281;0;16.92;0;33.326;0;48.119;0;47.348;0;49.326;0;48.497;0;16.736;0
395;4/19/2024 14:50:45:217;53.144;0;53.394;0;51.768;0;53.724;0;56.857;0;42.937;0;58.393;0;62.321;0;59.42;0;16.948;0;33.485;0;48.368;0;47.544;0;49.468;0;48.935;0;16.763;0
396;4/19/2024 14:50:47:217;53.352;0;53.736;0;51.921;0;53.67;0;57.084;0;42.918;0;58.738;0;61.989;0;59.535;0;16.942;0;33.615;0;48.598;0;47.727;0;49.572;0;49.306;0;16.763;0
397;4/19/2024 14:50:49:217;53.531;0;54.104;0;51.992;0;53.747;0;57.287;0;42.982;0;59.124;0;61.623;0;59.649;0;16.958;0;33.68;0;48.677;0;47.835;0;49.721;0;49.533;0;16.771;0
398;4/19/2024 14:50:51:217;53.656;0;54.439;0;51.994;0;53.829;0;57.483;0;42.995;0;59.392;0;61.295;0;59.774;0;16.927;0;33.766;0;48.761;0;47.92;0;49.91;0;49.704;0;16.769;0
399;4/19/2024 14:50:53:217;53.718;0;54.737;0;52.015;0;53.926;0;57.68;0;43.036;0;59.497;0;61.099;0;59.953;0;16.942;0;33.837;0;48.817;0;47.92;0;50.063;0;49.829;0;16.782;0
400;4/19/2024 14:50:55:217;53.748;0;55.008;0;52.117;0;54.061;0;57.836;0;43.124;0;59.443;0;61.016;0;60.099;0;16.95;0;33.87;0;48.945;0;47.935;0;50.234;0;49.949;0;16.769;0
401;4/19/2024 14:50:57:217;53.942;0;55.236;0;52.298;0;54.143;0;57.989;0;43.258;0;59.428;0;61.051;0;60.244;0;16.945;0;33.933;0;49.058;0;47.976;0;50.38;0;50.011;0;16.776;0
402;4/19/2024 14:50:59:217;54.2;0;55.437;0;52.554;0;54.219;0;58.168;0;43.431;0;59.479;0;61.163;0;60.359;0;16.94;0;34.027;0;49.157;0;47.966;0;50.523;0;50.044;0;16.747;0
403;4/19/2024 14:51:01:217;54.599;0;55.612;0;52.845;0;54.357;0;58.403;0;43.649;0;59.664;0;61.258;0;60.488;0;16.937;0;34.131;0;49.198;0;47.991;0;50.589;0;50.097;0;16.758;0
404;4/19/2024 14:51:03:217;54.982;0;55.767;0;53.163;0;54.536;0;58.619;0;43.874;0;59.959;0;61.318;0;60.641;0;16.932;0;34.22;0;49.357;0;48.019;0;50.742;0;50.195;0;16.737;0
405;4/19/2024 14:51:05:217;55.271;0;55.905;0;53.505;0;54.789;0;58.75;0;44.038;0;60.291;0;61.373;0;60.866;0;16.92;0;34.301;0;49.549;0;48.129;0;50.808;0;50.37;0;16.744;0
406;4/19/2024 14:51:07:217;55.915;0;56.066;0;53.854;0;55.006;0;58.749;0;44.058;0;60.472;0;61.467;0;61.092;0;16.938;0;34.375;0;49.685;0;48.305;0;50.923;0;50.543;0;16.738;0
407;4/19/2024 14:51:09:217;56.945;0;56.22;0;54.129;0;55.195;0;58.619;0;44.177;0;60.589;0;61.515;0;61.343;0;16.944;0;34.461;0;49.766;0;48.361;0;51.009;0;50.796;0;16.736;0
408;4/19/2024 14:51:11:217;58.104;0;56.411;0;54.298;0;55.364;0;58.57;0;44.298;0;60.719;0;61.591;0;61.582;0;16.941;0;34.537;0;49.879;0;48.51;0;51.175;0;51.049;0;16.754;0
409;4/19/2024 14:51:13:217;57.979;0;56.59;0;54.548;0;55.596;0;58.667;0;44.485;0;60.868;0;61.666;0;61.82;0;16.941;0;34.616;0;49.904;0;48.604;0;51.39;0;51.297;0;16.749;0
410;4/19/2024 14:51:15:217;57.609;0;56.77;0;54.834;0;55.818;0;58.929;0;44.72;0;61.025;0;61.776;0;62.045;0;16.955;0;34.668;0;50.037;0;48.811;0;51.557;0;51.564;0;16.771;0
411;4/19/2024 14:51:17:217;57.32;0;56.963;0;55.122;0;56.038;0;59.262;0;45.061;0;61.16;0;61.902;0;62.295;0;16.955;0;34.705;0;50.197;0;48.946;0;51.731;0;51.796;0;16.773;0
412;4/19/2024 14:51:19:217;57.15;0;57.143;0;55.408;0;56.288;0;59.633;0;45.418;0;61.321;0;62.034;0;62.46;0;16.963;0;34.731;0;50.306;0;49.084;0;51.92;0;52.118;0;16.781;0
413;4/19/2024 14:51:21:217;57.076;0;57.359;0;55.621;0;56.559;0;59.981;0;45.533;0;61.414;0;62.119;0;62.613;0;16.958;0;34.778;0;50.449;0;49.237;0;52.093;0;52.47;0;16.773;0
414;4/19/2024 14:51:23:217;57.084;0;57.588;0;55.838;0;56.789;0;60.247;0;45.81;0;61.535;0;62.238;0;62.693;0;16.952;0;34.773;0;50.585;0;49.391;0;52.226;0;52.805;0;16.781;0
415;4/19/2024 14:51:25:217;57.202;0;57.874;0;55.974;0;56.993;0;60.495;0;45.929;0;61.647;0;62.306;0;62.766;0;16.955;0;34.801;0;50.787;0;49.587;0;52.436;0;53.058;0;16.781;0
416;4/19/2024 14:51:27:217;57.398;0;58.101;0;56.05;0;57.218;0;60.749;0;46.117;0;61.794;0;62.441;0;62.805;0;16.944;0;34.869;0;50.925;0;49.751;0;52.563;0;53.283;0;16.771;0
417;4/19/2024 14:51:29:217;57.641;0;58.252;0;56.142;0;57.392;0;60.955;0;46.29;0;61.929;0;62.571;0;62.934;0;16.944;0;34.937;0;51.088;0;49.991;0;52.758;0;53.528;0;16.781;0
418;4/19/2024 14:51:31:217;57.838;0;58.403;0;56.199;0;57.509;0;61.181;0;46.522;0;62.074;0;62.703;0;63.084;0;16.942;0;35.01;0;51.277;0;50.236;0;52.959;0;53.799;0;16.776;0
419;4/19/2024 14:51:33:217;58.068;0;58.537;0;56.37;0;57.609;0;61.415;0;46.505;0;62.212;0;62.836;0;63.212;0;16.929;0;35.108;0;51.41;0;50.297;0;53.082;0;54.036;0;16.765;0
420;4/19/2024 14:51:35:217;58.218;0;58.68;0;56.597;0;57.716;0;61.608;0;46.495;0;62.314;0;62.981;0;63.375;0;16.939;0;35.217;0;51.607;0;50.474;0;53.205;0;54.276;0;16.773;0
421;4/19/2024 14:51:37:217;58.355;0;58.887;0;56.897;0;57.895;0;61.795;0;46.554;0;62.446;0;63.212;0;63.554;0;16.931;0;35.343;0;51.746;0;50.739;0;53.246;0;54.501;0;16.779;0
422;4/19/2024 14:51:39:217;58.442;0;59.15;0;57.196;0;58.102;0;61.993;0;46.598;0;62.598;0;63.459;0;63.737;0;16.937;0;35.438;0;51.971;0;50.992;0;53.32;0;54.711;0;16.768;0
423;4/19/2024 14:51:41:217;58.549;0;59.38;0;57.502;0;58.362;0;62.121;0;46.649;0;62.775;0;63.71;0;63.892;0;16.962;0;35.523;0;52.195;0;51.192;0;53.5;0;54.837;0;16.764;0
424;4/19/2024 14:51:43:217;58.689;0;59.624;0;57.738;0;58.597;0;62.073;0;46.865;0;62.95;0;63.975;0;64.042;0;16.951;0;35.567;0;52.471;0;51.429;0;53.599;0;54.891;0;16.788;0
425;4/19/2024 14:51:45:217;58.865;0;59.902;0;58.026;0;58.819;0;61.912;0;47.193;0;63.132;0;64.152;0;64.228;0;16.981;0;35.546;0;52.752;0;51.585;0;53.772;0;54.843;0;16.786;0
426;4/19/2024 14:51:47:217;59.072;0;60.102;0;58.304;0;59.014;0;61.82;0;47.496;0;63.43;0;64.268;0;64.394;0;16.97;0;35.508;0;52.853;0;51.712;0;53.963;0;54.777;0;16.799;0
427;4/19/2024 14:51:49:217;59.242;0;60.334;0;58.537;0;59.185;0;61.871;0;47.532;0;63.754;0;64.399;0;64.587;0;16.981;0;35.474;0;53.078;0;51.738;0;54.088;0;54.682;0;16.794;0
428;4/19/2024 14:51:51:217;59.416;0;60.532;0;58.684;0;59.371;0;62.012;0;47.533;0;64.042;0;64.588;0;64.825;0;16.989;0;35.502;0;53.295;0;51.906;0;54.234;0;54.636;0;16.802;0
429;4/19/2024 14:51:53:217;59.559;0;60.802;0;58.773;0;59.599;0;62.258;0;47.797;0;64.277;0;65.303;0;65.033;0;16.997;0;35.533;0;53.446;0;52.055;0;54.425;0;54.672;0;16.804;0
430;4/19/2024 14:51:55:217;59.715;0;61.077;0;58.919;0;59.828;0;62.586;0;47.905;0;64.419;0;65.925;0;65.3;0;16.986;0;35.634;0;53.578;0;52.279;0;54.528;0;54.733;0;16.807;0
431;4/19/2024 14:51:57:217;59.876;0;61.148;0;59.156;0;60.028;0;62.955;0;48.153;0;64.536;0;66.69;0;65.519;0;16.981;0;35.783;0;53.778;0;52.507;0;54.617;0;54.856;0;16.789;0
432;4/19/2024 14:51:59:217;60.042;0;61.138;0;59.379;0;60.219;0;63.26;0;48.306;0;64.706;0;67.877;0;65.74;0;16.978;0;35.966;0;53.885;0;52.767;0;54.732;0;54.912;0;16.802;0
433;4/19/2024 14:52:01:217;60.218;0;61.156;0;59.644;0;60.396;0;63.506;0;48.36;0;65.034;0;68.505;0;66.009;0;16.965;0;36.129;0;54.105;0;52.951;0;54.916;0;54.858;0;16.781;0
434;4/19/2024 14:52:03:217;60.405;0;61.224;0;59.92;0;60.554;0;63.743;0;48.393;0;65.349;0;68.79;0;66.185;0;16.97;0;36.26;0;54.184;0;53.258;0;55.041;0;54.802;0;16.773;0
435;4/19/2024 14:52:05:217;60.581;0;61.323;0;60.178;0;60.711;0;64.027;0;48.551;0;65.565;0;69.118;0;66.202;0;16.97;0;36.366;0;54.347;0;53.618;0;55.202;0;54.887;0;16.781;0
436;4/19/2024 14:52:07:217;60.776;0;61.473;0;60.47;0;60.887;0;64.294;0;48.758;0;67.162;0;69.407;0;66.269;0;16.962;0;36.477;0;54.493;0;53.953;0;55.348;0;55.178;0;16.775;0
437;4/19/2024 14:52:09:217;61.013;0;61.708;0;60.757;0;61.098;0;64.561;0;48.898;0;67.821;0;69.47;0;66.42;0;16.965;0;36.529;0;54.725;0;54.328;0;55.473;0;55.62;0;16.768;0
438;4/19/2024 14:52:11:217;61.771;0;61.978;0;61.063;0;61.298;0;64.771;0;49.204;0;67.676;0;69.205;0;66.601;0;16.976;0;36.624;0;55.084;0;54.64;0;55.606;0;55.995;0;16.786;0
439;4/19/2024 14:52:13:217;63.538;0;62.275;0;61.287;0;61.519;0;64.941;0;49.439;0;67.379;0;68.793;0;66.853;0;16.981;0;36.771;0;55.373;0;54.941;0;55.756;0;56.309;0;16.778;0
440;4/19/2024 14:52:15:217;63.822;0;62.572;0;61.536;0;61.751;0;65.101;0;49.591;0;67.189;0;68.347;0;67.167;0;16.986;0;36.884;0;55.486;0;55.084;0;55.879;0;56.46;0;16.807;0
441;4/19/2024 14:52:17:217;63.404;0;62.904;0;61.759;0;62.03;0;65.271;0;49.642;0;67.174;0;68.032;0;67.446;0;17.02;0;36.985;0;55.64;0;55.153;0;55.937;0;56.488;0;16.799;0
442;4/19/2024 14:52:19:217;63.056;0;63.222;0;61.978;0;62.348;0;65.461;0;49.831;0;67.22;0;67.818;0;67.633;0;17.023;0;37.062;0;55.739;0;55.444;0;56.131;0;56.449;0;16.815;0
443;4/19/2024 14:52:21:217;62.878;0;63.483;0;62.19;0;62.716;0;65.649;0;50.137;0;67.283;0;67.714;0;67.732;0;17.023;0;37.046;0;55.798;0;55.661;0;56.32;0;56.449;0;16.815;0
444;4/19/2024 14:52:23:217;62.835;0;63.715;0;62.409;0;63.105;0;65.855;0;50.273;0;67.476;0;67.714;0;67.785;0;17.017;0;37.008;0;55.928;0;55.873;0;56.494;0;56.457;0;16.828;0
445;4/19/2024 14:52:25:217;62.853;0;63.941;0;62.602;0;63.56;0;66.038;0;50.674;0;67.588;0;67.732;0;67.869;0;17.009;0;36.892;0;55.974;0;56.011;0;56.642;0;56.593;0;16.804;0
446;4/19/2024 14:52:27:217;62.944;0;64.129;0;62.775;0;64.117;0;66.248;0;50.975;0;67.581;0;67.811;0;67.895;0;17.004;0;36.876;0;56.038;0;56.124;0;56.775;0;56.82;0;16.817;0
447;4/19/2024 14:52:29:217;63.058;0;64.317;0;62.97;0;64.783;0;66.513;0;51.287;0;67.517;0;67.918;0;67.928;0;17.004;0;37.09;0;56.214;0;56.249;0;56.985;0;56.986;0;16.815;0
448;4/19/2024 14:52:31:217;63.18;0;64.485;0;63.143;0;65.561;0;66.787;0;51.318;0;67.489;0;68.029;0;67.905;0;17.009;0;37.376;0;56.485;0;56.433;0;57.153;0;57.142;0;16.791;0
449;4/19/2024 14:52:33:217;63.3;0;64.668;0;63.342;0;66.371;0;67.021;0;51.525;0;67.481;0;68.174;0;67.905;0;16.996;0;37.639;0;56.666;0;56.678;0;57.181;0;57.208;0;16.809;0
450;4/19/2024 14:52:35:217;63.419;0;64.795;0;63.535;0;66.926;0;67.252;0;51.405;0;67.466;0;68.362;0;67.958;0;16.996;0;37.843;0;56.904;0;56.788;0;57.11;0;57.367;0;16.786;0
451;4/19/2024 14:52:37:217;63.585;0;64.935;0;63.741;0;67.009;0;67.461;0;51.601;0;67.504;0;68.589;0;68.111;0;16.996;0;38.026;0;57.241;0;56.785;0;57.12;0;57.573;0;16.793;0
452;4/19/2024 14:52:39:217;63.785;0;65.082;0;63.962;0;66.758;0;67.646;0;51.788;0;67.649;0;68.894;0;68.279;0;16.996;0;38.183;0;57.573;0;56.839;0;57.222;0;57.757;0;16.809;0
453;4/19/2024 14:52:41:217;64.037;0;65.28;0;64.228;0;66.544;0;67.598;0;51.834;0;67.913;0;69.259;0;68.479;0;17.001;0;38.364;0;57.79;0;57.053;0;57.475;0;57.867;0;16.822;0
454;4/19/2024 14:52:43:217;64.255;0;65.5;0;64.45;0;66.287;0;67.365;0;52.141;0;68.26;0;69.62;0;68.743;0;17.013;0;38.481;0;57.926;0;57.286;0;57.669;0;58.023;0;16.838;0
455;4/19/2024 14:52:45:217;64.492;0;65.714;0;64.663;0;66.015;0;67.185;0;52.443;0;68.586;0;69.966;0;69.003;0;17.034;0;38.561;0;58.023;0;57.454;0;57.889;0;58.225;0;16.822;0
456;4/19/2024 14:52:47:217;64.741;0;65.903;0;64.907;0;65.804;0;67.341;0;52.906;0;68.861;0;70.311;0;69.221;0;17.041;0;38.559;0;58.232;0;57.661;0;57.96;0;58.457;0;16.833;0
457;4/19/2024 14:52:49:217;64.941;0;66.076;0;65.092;0;65.715;0;67.638;0;53.305;0;69.077;0;70.616;0;69.43;0;17.067;0;38.526;0;58.347;0;57.848;0;58.198;0;58.746;0;16.827;0
458;4/19/2024 14:52:51:217;65.119;0;66.279;0;65.278;0;65.736;0;67.735;0;53.634;0;69.275;0;70.835;0;69.577;0;17.046;0;38.526;0;58.373;0;57.919;0;58.415;0;59.019;0;16.825;0
459;4/19/2024 14:52:53:217;65.216;0;66.482;0;65.486;0;65.837;0;67.496;0;53.803;0;69.476;0;70.906;0;69.709;0;17.041;0;38.557;0;58.475;0;58.049;0;58.489;0;59.236;0;16.827;0
460;4/19/2024 14:52:55:217;65.34;0;66.673;0;65.695;0;66.002;0;67.153;0;53.719;0;69.748;0;70.937;0;69.851;0;17.041;0;38.58;0;58.541;0;58.108;0;58.645;0;59.499;0;16.819;0
461;4/19/2024 14:52:57:217;65.452;0;66.863;0;65.893;0;66.183;0;66.967;0;53.662;0;69.972;0;71.023;0;70.019;0;17.033;0;38.598;0;58.679;0;58.292;0;58.793;0;59.775;0;16.822;0
462;4/19/2024 14:52:59:217;65.673;0;67.059;0;66.073;0;66.414;0;67.153;0;53.726;0;70.18;0;71.082;0;70.202;0;17.025;0;38.57;0;58.799;0;58.387;0;58.987;0;60.186;0;16.83;0
463;4/19/2024 14:53:01:217;66.238;0;67.265;0;66.256;0;66.62;0;67.613;0;53.854;0;70.419;0;71.115;0;70.365;0;17.038;0;38.518;0;58.94;0;58.512;0;59.204;0;60.63;0;16.822;0
464;4/19/2024 14:53:03:217;67.506;0;67.446;0;66.363;0;66.75;0;68.167;0;53.892;0;70.633;0;71.204;0;70.517;0;17.049;0;38.513;0;58.996;0;58.604;0;59.444;0;61.06;0;16.811;0
465;4/19/2024 14:53:05:217;67.791;0;67.651;0;66.46;0;66.793;0;68.719;0;53.828;0;70.795;0;71.321;0;70.637;0;17.035;0;38.59;0;59.136;0;58.655;0;59.592;0;61.487;0;16.811;0
466;4/19/2024 14:53:07:217;67.651;0;67.865;0;66.488;0;66.783;0;69.174;0;53.744;0;70.978;0;71.486;0;70.792;0;17.027;0;38.678;0;59.285;0;58.673;0;59.667;0;61.835;0;16.819;0
467;4/19/2024 14:53:09:217;67.653;0;68.085;0;66.538;0;66.859;0;69.578;0;53.561;0;71.181;0;71.675;0;71.022;0;17.03;0;38.75;0;59.479;0;58.714;0;59.682;0;62.079;0;16.806;0
468;4/19/2024 14:53:11:217;67.724;0;68.279;0;66.588;0;67.011;0;69.948;0;53.565;0;71.332;0;71.811;0;71.241;0;17.009;0;38.794;0;59.583;0;58.892;0;59.758;0;62.267;0;16.801;0
469;4/19/2024 14:53:13:217;67.752;0;68.443;0;66.66;0;67.266;0;70.289;0;53.605;0;71.44;0;71.916;0;71.464;0;17.014;0;38.843;0;59.775;0;59.076;0;59.947;0;62.298;0;16.83;0
470;4/19/2024 14:53:15:217;67.834;0;68.597;0;66.794;0;67.525;0;70.606;0;53.672;0;71.56;0;72.032;0;71.578;0;17.014;0;38.874;0;60.104;0;59.296;0;60.188;0;62.137;0;16.845;0
471;4/19/2024 14:53:17:217;67.938;0;68.763;0;66.958;0;67.825;0;70.861;0;53.799;0;71.729;0;72.201;0;71.624;0;17.032;0;38.899;0;60.436;0;59.592;0;60.359;0;62.16;0;16.845;0
472;4/19/2024 14:53:19:217;68.105;0;69.011;0;67.199;0;68.058;0;71.12;0;53.884;0;71.901;0;72.418;0;71.62;0;17.056;0;38.899;0;60.589;0;59.766;0;60.435;0;62.618;0;16.84;0
473;4/19/2024 14:53:21:217;68.263;0;69.268;0;67.461;0;68.244;0;71.349;0;53.795;0;72.043;0;72.713;0;71.549;0;17.072;0;38.858;0;60.731;0;59.929;0;60.603;0;63.212;0;16.837;0
474;4/19/2024 14:53:23:217;68.456;0;69.478;0;67.712;0;68.386;0;71.56;0;54.014;0;72.196;0;72.937;0;71.564;0;17.051;0;38.878;0;61.029;0;60.131;0;60.697;0;63.723;0;16.848;0
475;4/19/2024 14:53:25:217;68.611;0;69.646;0;67.944;0;68.452;0;71.723;0;54.173;0;72.366;0;73.087;0;71.694;0;17.059;0;38.912;0;61.265;0;60.432;0;60.829;0;64.16;0;16.827;0
476;4/19/2024 14:53:27:217;68.779;0;69.784;0;68.211;0;68.541;0;71.906;0;54.283;0;72.6;0;73.203;0;71.915;0;17.056;0;38.974;0;61.499;0;60.657;0;61.089;0;64.483;0;16.832;0
477;4/19/2024 14:53:29:217;68.906;0;70.043;0;68.449;0;68.734;0;72.114;0;54.64;0;72.765;0;73.493;0;72.164;0;17.032;0;39.178;0;61.705;0;61.045;0;61.371;0;64.712;0;16.835;0
478;4/19/2024 14:53:31:217;69.028;0;70.249;0;68.655;0;68.986;0;72.305;0;55.105;0;72.93;0;73.75;0;72.352;0;17.048;0;39.477;0;61.819;0;61.312;0;61.485;0;64.776;0;16.827;0
479;4/19/2024 14:53:33:217;69.186;0;70.325;0;68.851;0;69.253;0;72.513;0;55.325;0;73.024;0;73.879;0;72.505;0;17.045;0;39.783;0;62;0;61.579;0;61.622;0;64.628;0;16.835;0
480;4/19/2024 14:53:35:217;69.277;0;71.555;0;69.001;0;69.522;0;72.686;0;55.846;0;73.009;0;74.138;0;72.54;0;17.03;0;40.036;0;62.127;0;61.622;0;61.828;0;64.542;0;16.835;0
481;4/19/2024 14:53:37:217;69.42;0;74.411;0;69.128;0;69.736;0;72.843;0;56.28;0;72.938;0;74.379;0;72.538;0;17.048;0;40.196;0;62.394;0;61.658;0;61.93;0;64.582;0;16.811;0
482;4/19/2024 14:53:39:217;69.618;0;74.597;0;69.27;0;69.881;0;73.026;0;56.704;0;72.943;0;74.504;0;72.672;0;17.049;0;40.282;0;62.729;0;61.77;0;62.123;0;64.819;0;16.829;0
483;4/19/2024 14:53:41:217;69.839;0;74.225;0;69.398;0;70.031;0;73.233;0;56.982;0;73.122;0;74.73;0;72.939;0;17.062;0;40.326;0;63.032;0;61.869;0;62.304;0;65.248;0;16.832;0
484;4/19/2024 14:53:43:217;70.121;0;73.912;0;69.479;0;70.249;0;73.465;0;57.232;0;73.31;0;75.075;0;73.325;0;17.036;0;40.35;0;63.255;0;61.945;0;62.418;0;65.711;0;16.845;0
485;4/19/2024 14:53:45:217;70.421;0;73.695;0;69.591;0;70.465;0;73.725;0;57.167;0;73.611;0;75.469;0;73.767;0;17.032;0;40.276;0;63.458;0;62.13;0;62.641;0;66.224;0;16.845;0
486;4/19/2024 14:53:47:217;70.657;0;73.701;0;69.758;0;70.663;0;73.99;0;57.201;0;73.889;0;75.781;0;74.163;0;17.044;0;40.256;0;63.525;0;62.321;0;62.718;0;66.661;0;16.855;0
487;4/19/2024 14:53:49:217;70.878;0;73.632;0;70.119;0;70.872;0;74.178;0;57.418;0;74.107;0;75.944;0;74.323;0;17.067;0;40.318;0;63.542;0;62.425;0;62.86;0;66.931;0;16.861;0
488;4/19/2024 14:53:51:217;71.092;0;73.56;0;70.483;0;71.07;0;74.314;0;57.711;0;75.048;0;75.969;0;74.321;0;17.058;0;40.433;0;63.601;0;62.527;0;62.951;0;67.177;0;16.85;0
489;4/19/2024 14:53:53:217;71.208;0;73.519;0;70.826;0;71.314;0;74.233;0;57.946;0;76.161;0;75.949;0;74.214;0;17.074;0;40.554;0;63.669;0;62.743;0;63.139;0;67.388;0;16.847;0
490;4/19/2024 14:53:55:217;71.356;0;73.468;0;71.092;0;71.708;0;74.022;0;58.324;0;76.445;0;75.946;0;74.178;0;17.079;0;40.595;0;63.827;0;63.073;0;63.381;0;67.591;0;16.868;0
491;4/19/2024 14:53:57:217;71.501;0;73.44;0;71.38;0;72.501;0;74.144;0;58.638;0;76.534;0;75.999;0;74.298;0;17.079;0;40.623;0;63.921;0;63.414;0;63.503;0;67.835;0;16.839;0
492;4/19/2024 14:53:59:217;71.669;0;73.494;0;71.621;0;73.337;0;74.42;0;58.875;0;76.633;0;76.144;0;74.603;0;17.048;0;40.855;0;63.88;0;63.48;0;63.549;0;68.092;0;16.847;0
493;4/19/2024 14:54:01:217;71.854;0;73.588;0;71.858;0;74.211;0;74.669;0;59.192;0;76.747;0;76.497;0;74.945;0;17.058;0;41.206;0;63.873;0;63.668;0;63.78;0;68.359;0;16.866;0
