Name:,Data 0x2007 0x0957 4/4/2023 10:34:32 2
Owner:,matth
Comments:,
Acquisition Date:,4/04/2023 10:34:32
&Instrument:,34972A,Address:,USB0::0x0957::0x2007::MY57007646::INSTR,Modules:,1,Slot1:,34901A
Total Channels:,22
Channel,Name,Function,Range,Resolution,AdvSettings,Scale,Gain,Offset,Label,Test,Low,High,HWAlarm
101,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
102,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
103,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
104,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
105,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
106,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
107,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
108,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
109,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
110,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
111,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
112,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
113,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
114,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
115,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
116,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
117,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
118,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
119,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
120,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
121,,DC Current,Auto,5.5,DC Current#1#0.016#Auto#0.001,False,1,0,ADC,Off,0,1,Alarm 1
122,,DC Current,Auto,5.5,DC Current#1#0.016#Auto#0.001,False,1,0,ADC,Off,0,1,Alarm 1
Scan  Control:,Start Action:,Immediately,Stop Action:,User Terminated
Scan,Time,101 (C),Alarm 101,102 (C),Alarm 102,103 (C),Alarm 103,104 (C),Alarm 104,105 (C),Alarm 105,106 (C),Alarm 106,107 (C),Alarm 107,108 (C),Alarm 108,109 (C),Alarm 109,110 (C),Alarm 110,111 (C),Alarm 111,112 (C),Alarm 112,113 (C),Alarm 113,114 (C),Alarm 114,115 (C),Alarm 115,116 (C),Alarm 116,117 (C),Alarm 117,118 (C),Alarm 118,119 (C),Alarm 119,120 (C),Alarm 120,121 (ADC),Alarm 121,122 (ADC),Alarm 122
114,4/04/2023 11:34:09:331,192.698,0,-165.692,0,193.828,0,-129.73,0,192.576,0,191.752,0,192.801,0,187.711,0,191.685,0,192.415,0,188.499,0,18.418,0,70.732,0,189.18,0,189.045,0,189.004,0,466.375,0,190.887,0,19.257,0,-184.31,0,2.07E-08,0,4.14E-08,0
115,4/04/2023 11:34:19:331,192.611,0,-102.889,0,193.71,0,-9.9E+37,0,192.469,0,191.648,0,192.749,0,187.404,0,191.743,0,192.235,0,188.401,0,18.413,0,70.674,0,188.865,0,189.174,0,189.07,0,466.783,0,190.601,0,19.312,0,-127.4,0,4.14E-08,0,-4.14E-08,0
116,4/04/2023 11:34:29:331,192.407,0,-84.996,0,193.631,0,-182.92,0,192.304,0,191.535,0,192.664,0,187.398,0,191.738,0,192.13,0,188.314,0,18.438,0,70.69,0,188.923,0,189.146,0,189.207,0,467.199,0,190.716,0,19.346,0,-126.73,0,2.07E-08,0,6.2E-08,0
117,4/04/2023 11:34:39:331,192.325,0,-167.596,0,193.53,0,-150.633,0,192.198,0,191.421,0,192.495,0,187.091,0,191.479,0,192.226,0,188.24,0,18.424,0,70.705,0,189.09,0,188.885,0,188.908,0,467.643,0,190.632,0,19.373,0,-9.9E+37,0,-1.034E-07,0,1.448E-07,0
118,4/04/2023 11:34:49:331,192.236,0,-9.9E+37,0,193.433,0,-180.017,0,192.111,0,191.315,0,192.279,0,187.374,0,191.524,0,192.019,0,188.113,0,18.419,0,70.743,0,188.653,0,188.707,0,188.816,0,467.954,0,190.862,0,19.317,0,-9.9E+37,0,2.07E-08,0,2.07E-08,0
119,4/04/2023 11:34:59:331,192.109,0,-163.024,0,193.34,0,-187.331,0,192.011,0,191.191,0,192.255,0,187.414,0,191.183,0,192.001,0,188.047,0,18.403,0,70.743,0,188.468,0,188.549,0,188.784,0,468.453,0,190.835,0,19.296,0,-137.289,0,6.2E-08,0,-6.2E-08,0
120,4/04/2023 11:35:09:331,191.995,0,-99.633,0,193.246,0,-9.9E+37,0,191.907,0,191.091,0,192.183,0,187.119,0,190.886,0,191.904,0,187.916,0,18.414,0,70.687,0,188.45,0,188.76,0,188.71,0,468.786,0,190.613,0,19.325,0,-124.211,0,2.07E-08,0,2.07E-08,0
121,4/04/2023 11:35:19:331,192.028,0,-173.898,0,193.217,0,-108.882,0,191.86,0,191.022,0,192.16,0,186.961,0,191.209,0,191.742,0,187.855,0,18.388,0,70.691,0,188.607,0,188.579,0,188.614,0,469.005,0,190.37,0,19.34,0,-9.9E+37,0,-1.034E-07,0,6.2E-08,0
122,4/04/2023 11:35:29:331,191.929,0,-9.9E+37,0,193.11,0,-135.144,0,191.733,0,190.927,0,192.078,0,186.764,0,191.155,0,191.455,0,187.766,0,18.393,0,70.676,0,188.37,0,188.622,0,188.376,0,469.386,0,190.185,0,19.347,0,-9.9E+37,0,6.2E-08,0,6.2E-08,0
123,4/04/2023 11:35:39:331,191.813,0,-165.511,0,192.914,0,-9.9E+37,0,191.59,0,190.808,0,192.039,0,186.795,0,191.088,0,191.326,0,187.675,0,18.409,0,70.695,0,188.164,0,188.335,0,188.237,0,469.974,0,190.112,0,19.386,0,-173.854,0,-2.07E-08,0,-4.14E-08,0
124,4/04/2023 11:35:49:331,191.617,0,-74,0,192.838,0,-106.628,0,191.474,0,190.686,0,191.938,0,186.919,0,190.887,0,191.467,0,187.637,0,18.411,0,70.631,0,188.127,0,188.345,0,188.313,0,470.212,0,190.198,0,19.386,0,-153.185,0,-2.07E-08,0,1.241E-07,0
125,4/04/2023 11:35:59:331,191.53,0,-158.967,0,192.751,0,-9.9E+37,0,191.381,0,190.562,0,191.861,0,186.665,0,190.752,0,191.372,0,187.549,0,18.406,0,70.715,0,188.138,0,188.411,0,188.242,0,470.495,0,190.026,0,19.412,0,-9.9E+37,0,-4.14E-08,0,2.07E-08,0
126,4/04/2023 11:36:09:331,191.406,0,-9.9E+37,0,192.632,0,-181.03,0,191.27,0,190.451,0,191.745,0,186.417,0,190.757,0,191.171,0,187.452,0,18.395,0,70.695,0,187.857,0,188.11,0,188.157,0,470.875,0,189.736,0,19.459,0,-9.9E+37,0,4.14E-08,0,-2.07E-08,0
127,4/04/2023 11:36:19:331,191.316,0,-9.9E+37,0,192.555,0,-148.612,0,191.159,0,190.335,0,191.642,0,186.414,0,190.776,0,191.25,0,187.364,0,18.414,0,70.796,0,187.81,0,188.012,0,188.067,0,471.032,0,190.01,0,19.459,0,-9.9E+37,0,2.07E-08,0,6.2E-08,0
128,4/04/2023 11:36:29:331,191.325,0,-158.146,0,192.509,0,-48.761,0,191.141,0,190.295,0,191.586,0,186.48,0,190.564,0,191.303,0,187.278,0,18.398,0,70.864,0,187.88,0,187.945,0,187.984,0,471.454,0,189.855,0,19.44,0,-141.245,0,4.14E-08,0,8.27E-08,0
129,4/04/2023 11:36:39:331,191.206,0,-93.025,0,192.384,0,-158.787,0,191.04,0,190.168,0,191.522,0,186.215,0,190.408,0,190.996,0,187.17,0,18.398,0,70.859,0,187.993,0,188.153,0,187.974,0,471.765,0,189.635,0,19.432,0,-121.717,0,2.07E-08,0,1.655E-07,0
130,4/04/2023 11:36:49:331,191.091,0,-162.089,0,192.264,0,-9.9E+37,0,190.92,0,190.062,0,191.332,0,186.098,0,190.245,0,190.881,0,187.129,0,18.399,0,70.941,0,187.635,0,188.138,0,187.948,0,472.275,0,189.811,0,19.454,0,-9.9E+37,0,4.14E-08,0,6.2E-08,0
131,4/04/2023 11:36:59:331,190.959,0,-9.9E+37,0,192.195,0,-183.997,0,190.797,0,189.938,0,191.105,0,186.21,0,190.104,0,190.859,0,187.042,0,18.437,0,71.071,0,187.704,0,187.795,0,188.036,0,472.748,0,189.709,0,19.491,0,-9.9E+37,0,-1.034E-07,0,6.2E-08,0
132,4/04/2023 11:37:09:331,190.866,0,-180.059,0,192.045,0,-9.9E+37,0,190.699,0,189.822,0,191.097,0,186.342,0,189.967,0,190.92,0,186.909,0,18.43,0,71.091,0,187.802,0,187.893,0,187.917,0,473.081,0,189.432,0,19.509,0,-182.648,0,4.14E-08,0,6.2E-08,0
133,4/04/2023 11:37:19:331,190.761,0,-88.599,0,191.931,0,-150.981,0,190.575,0,189.716,0,191.105,0,186.136,0,190.059,0,190.901,0,186.804,0,18.445,0,71.076,0,187.59,0,187.652,0,187.702,0,473.337,0,189.651,0,19.496,0,-114.807,0,1.241E-07,0,8.27E-08,0
134,4/04/2023 11:37:29:331,190.62,0,-117.985,0,191.824,0,-77.038,0,190.467,0,189.624,0,191.049,0,185.876,0,190.174,0,190.633,0,186.697,0,18.43,0,70.987,0,187.513,0,187.568,0,187.631,0,473.65,0,189.64,0,19.425,0,-172.586,0,2.07E-08,0,8.27E-08,0
135,4/04/2023 11:37:39:331,190.624,0,-9.9E+37,0,191.784,0,-180.808,0,190.422,0,189.547,0,191.023,0,186.051,0,190.086,0,190.457,0,186.638,0,18.416,0,71.036,0,187.322,0,187.098,0,187.495,0,473.866,0,189.381,0,19.395,0,-9.9E+37,0,2.07E-08,0,1.448E-07,0
136,4/04/2023 11:37:49:331,190.521,0,-9.9E+37,0,191.689,0,-157.915,0,190.3,0,189.425,0,190.951,0,186.12,0,189.742,0,190.473,0,186.53,0,18.408,0,71.085,0,187.427,0,187.622,0,187.468,0,473.697,0,189.133,0,19.447,0,-9.9E+37,0,6.2E-08,0,1.241E-07,0
137,4/04/2023 11:37:59:331,190.398,0,-9.9E+37,0,191.565,0,-174.92,0,190.194,0,189.296,0,190.829,0,186.288,0,189.761,0,190.488,0,186.452,0,18.397,0,71.074,0,187.45,0,187.236,0,187.451,0,474.094,0,188.991,0,19.525,0,-9.9E+37,0,1.241E-07,0,2.07E-08,0
138,4/04/2023 11:38:09:331,190.232,0,-148.538,0,191.45,0,-165.57,0,190.083,0,189.198,0,190.533,0,186.279,0,189.837,0,190.279,0,186.374,0,18.416,0,71.068,0,187.294,0,187.187,0,187.361,0,474.433,0,188.981,0,19.562,0,-134.077,0,8.27E-08,0,0,0
139,4/04/2023 11:38:19:331,190.116,0,-117.758,0,191.326,0,-9.9E+37,0,189.97,0,189.082,0,190.576,0,186.035,0,189.777,0,190.164,0,186.246,0,18.445,0,71.053,0,187.437,0,187.427,0,187.242,0,474.743,0,188.81,0,19.57,0,-123.245,0,4.14E-08,0,0,0
140,4/04/2023 11:38:29:331,190.015,0,-191.776,0,191.204,0,-51.28,0,189.861,0,188.971,0,190.603,0,185.93,0,189.605,0,190.127,0,186.15,0,18.458,0,71.081,0,186.95,0,187.012,0,187.203,0,475.086,0,188.86,0,19.599,0,-9.9E+37,0,0,0,2.07E-08,0
141,4/04/2023 11:38:39:331,189.891,0,-9.9E+37,0,191.075,0,-9.9E+37,0,189.772,0,188.838,0,190.478,0,186.049,0,189.573,0,190.188,0,186.105,0,18.456,0,71.099,0,187.151,0,187.155,0,187.129,0,475.501,0,188.805,0,19.551,0,-9.9E+37,0,1.241E-07,0,1.241E-07,0
142,4/04/2023 11:38:49:331,189.851,0,-82.659,0,190.995,0,-9.9E+37,0,189.691,0,188.77,0,190.235,0,186.124,0,189.385,0,189.972,0,186.039,0,18.441,0,71.081,0,187.17,0,187.111,0,186.973,0,475.656,0,188.436,0,19.52,0,-127.443,0,-2.07E-08,0,1.034E-07,0
143,4/04/2023 11:38:59:331,189.799,0,-149.865,0,190.946,0,-176.804,0,189.586,0,188.693,0,190.211,0,186.03,0,189.404,0,189.873,0,185.906,0,18.416,0,71.029,0,186.629,0,187.114,0,186.858,0,475.958,0,188.289,0,19.54,0,-9.9E+37,0,4.14E-08,0,8.27E-08,0
144,4/04/2023 11:39:09:331,189.686,0,-9.9E+37,0,190.833,0,-170.764,0,189.47,0,188.582,0,190.195,0,185.946,0,189.314,0,189.754,0,185.803,0,18.39,0,71.011,0,186.777,0,186.929,0,186.836,0,476.331,0,188.318,0,19.503,0,-9.9E+37,0,1.448E-07,0,4.14E-08,0
145,4/04/2023 11:39:19:331,189.571,0,-189.246,0,190.712,0,-9.9E+37,0,189.383,0,188.473,0,190.119,0,185.926,0,189.239,0,189.549,0,185.756,0,18.406,0,71.041,0,186.588,0,186.889,0,186.746,0,476.806,0,188.39,0,19.463,0,-193.904,0,4.14E-08,0,2.07E-08,0
146,4/04/2023 11:39:29:331,189.407,0,-79.281,0,190.55,0,-170.294,0,189.24,0,188.352,0,190.034,0,185.656,0,189.247,0,189.531,0,185.649,0,18.403,0,71.055,0,186.942,0,187.028,0,186.713,0,476.887,0,188.429,0,19.557,0,-147.018,0,-4.14E-08,0,6.2E-08,0
147,4/04/2023 11:39:39:331,189.283,0,-160.127,0,190.44,0,-119.699,0,189.135,0,188.265,0,189.942,0,185.459,0,189.081,0,189.646,0,185.574,0,18.408,0,70.964,0,186.434,0,186.941,0,186.705,0,477.046,0,188.474,0,19.586,0,-9.9E+37,0,0,0,6.2E-08,0
148,4/04/2023 11:39:49:331,189.161,0,-9.9E+37,0,190.345,0,-9.9E+37,0,189.021,0,188.143,0,189.714,0,185.433,0,188.976,0,189.392,0,185.455,0,18.419,0,70.913,0,186.223,0,186.634,0,186.66,0,477.486,0,188.234,0,19.601,0,-9.9E+37,0,4.14E-08,0,-2.07E-08,0
149,4/04/2023 11:39:59:331,189.048,0,-98.927,0,190.237,0,-9.9E+37,0,188.897,0,188.011,0,189.741,0,185.385,0,188.82,0,189.194,0,185.357,0,18.419,0,70.796,0,186.543,0,186.716,0,186.467,0,477.642,0,187.975,0,19.557,0,-124.344,0,-4.14E-08,0,-4.14E-08,0
150,4/04/2023 11:40:09:331,189.061,0,-109.56,0,190.239,0,-151.86,0,188.849,0,187.96,0,189.698,0,185.368,0,188.824,0,189.055,0,185.286,0,18.424,0,70.703,0,186.543,0,186.884,0,186.355,0,477.743,0,187.982,0,19.542,0,-180.477,0,-6.2E-08,0,2.07E-08,0
151,4/04/2023 11:40:19:331,188.983,0,-9.9E+37,0,190.145,0,-143.477,0,188.748,0,187.844,0,189.624,0,185.15,0,188.788,0,189.098,0,185.165,0,18.395,0,70.726,0,186.121,0,186.654,0,186.387,0,477.958,0,188.075,0,19.532,0,-9.9E+37,0,4.14E-08,0,-2.07E-08,0
152,4/04/2023 11:40:29:331,188.878,0,-9.9E+37,0,189.991,0,-137.118,0,188.643,0,187.754,0,189.566,0,185.056,0,188.739,0,189.121,0,185.079,0,18.416,0,70.739,0,186.297,0,186.276,0,186.315,0,478.188,0,187.779,0,19.492,0,-9.9E+37,0,2.07E-08,0,-8.27E-08,0
153,4/04/2023 11:40:39:331,188.772,0,-128.441,0,189.89,0,-9.9E+37,0,188.521,0,187.63,0,189.371,0,185.029,0,188.432,0,189.044,0,184.982,0,18.382,0,70.721,0,186.342,0,186.262,0,186.358,0,478.351,0,187.702,0,19.495,0,-152.321,0,8.27E-08,0,1.655E-07,0
154,4/04/2023 11:40:49:331,188.606,0,-91.042,0,189.725,0,-170.325,0,188.397,0,187.516,0,189.207,0,184.939,0,188.504,0,189.02,0,184.914,0,18.4,0,70.742,0,185.987,0,186.028,0,186.243,0,478.479,0,187.974,0,19.567,0,-176.27,0,6.2E-08,0,8.27E-08,0
155,4/04/2023 11:40:59:331,188.498,0,-141.637,0,189.639,0,-185.163,0,188.296,0,187.418,0,189.178,0,184.856,0,188.51,0,188.829,0,184.802,0,18.405,0,70.75,0,185.845,0,186.248,0,186.153,0,478.668,0,187.789,0,19.612,0,-194.16,0,-1.034E-07,0,-4.14E-08,0
156,4/04/2023 11:41:09:331,188.373,0,-9.9E+37,0,189.518,0,-180.826,0,188.18,0,187.286,0,189.122,0,185.012,0,188.415,0,188.715,0,184.706,0,18.403,0,70.689,0,186.286,0,186.184,0,186.206,0,478.815,0,187.654,0,19.57,0,-9.9E+37,0,-8.27E-08,0,4.14E-08,0
157,4/04/2023 11:41:19:331,188.328,0,-9.9E+37,0,189.438,0,-151.043,0,188.115,0,187.204,0,189.069,0,184.989,0,188.46,0,188.748,0,184.59,0,18.423,0,70.676,0,185.961,0,186.112,0,186.047,0,479.017,0,187.738,0,19.52,0,-9.9E+37,0,1.241E-07,0,2.07E-08,0
158,4/04/2023 11:41:29:331,188.287,0,-186.137,0,189.376,0,-9.9E+37,0,188.04,0,187.133,0,189.003,0,184.829,0,188.264,0,188.726,0,184.533,0,18.397,0,70.665,0,185.788,0,185.916,0,185.802,0,479.326,0,187.536,0,19.537,0,-161.562,0,4.14E-08,0,2.07E-08,0
159,4/04/2023 11:41:39:331,188.189,0,-97.254,0,189.255,0,-9.9E+37,0,187.921,0,186.987,0,188.948,0,184.763,0,188.092,0,188.548,0,184.433,0,18.376,0,70.629,0,185.764,0,185.834,0,185.578,0,479.361,0,187.337,0,19.589,0,-135.975,0,6.2E-08,0,6.2E-08,0
160,4/04/2023 11:41:49:331,188.051,0,-112.667,0,189.161,0,-154.103,0,187.815,0,186.903,0,188.76,0,184.762,0,187.972,0,188.351,0,184.381,0,18.368,0,70.693,0,185.739,0,185.72,0,185.498,0,479.469,0,187.221,0,19.626,0,-9.9E+37,0,6.2E-08,0,6.2E-08,0
161,4/04/2023 11:41:59:331,187.929,0,-9.9E+37,0,189.034,0,-152.054,0,187.681,0,186.802,0,188.617,0,184.847,0,187.949,0,188.23,0,184.283,0,18.386,0,70.735,0,185.728,0,185.646,0,185.587,0,479.804,0,187.045,0,19.704,0,-9.9E+37,0,-4.14E-08,0,-6.2E-08,0
162,4/04/2023 11:42:09:331,187.786,0,-9.9E+37,0,188.906,0,-9.9E+37,0,187.593,0,186.694,0,188.612,0,184.619,0,187.869,0,188.156,0,184.192,0,18.387,0,70.793,0,185.546,0,185.412,0,185.444,0,480.073,0,187.139,0,19.72,0,-198.413,0,6.2E-08,0,4.14E-08,0
163,4/04/2023 11:42:19:331,187.675,0,-103.962,0,188.783,0,-9.9E+37,0,187.506,0,186.599,0,188.453,0,184.554,0,187.743,0,188.062,0,184.103,0,18.408,0,70.874,0,185.628,0,185.417,0,185.388,0,480.242,0,187.088,0,19.688,0,-116.764,0,0,0,0,0
164,4/04/2023 11:42:29:331,187.585,0,-108.215,0,188.7,0,-168.236,0,187.397,0,186.48,0,188.406,0,184.58,0,187.435,0,187.91,0,184.025,0,18.384,0,70.92,0,185.527,0,185.269,0,185.378,0,480.314,0,187.096,0,19.67,0,-176.077,0,-6.2E-08,0,2.07E-08,0
165,4/04/2023 11:42:39:331,187.54,0,-9.9E+37,0,188.633,0,-139.584,0,187.339,0,186.392,0,188.396,0,184.339,0,187.555,0,188.037,0,183.95,0,18.393,0,70.899,0,185.284,0,185.411,0,185.452,0,480.387,0,186.889,0,19.672,0,-9.9E+37,0,6.2E-08,0,-4.14E-08,0
166,4/04/2023 11:42:49:331,187.475,0,-9.9E+37,0,188.58,0,-9.9E+37,0,187.222,0,186.294,0,188.361,0,183.996,0,187.558,0,188.078,0,183.856,0,18.36,0,70.899,0,185.298,0,185.271,0,185.302,0,480.709,0,186.695,0,19.642,0,-9.9E+37,0,4.14E-08,0,0,0
167,4/04/2023 11:42:59:331,187.369,0,-82.937,0,188.472,0,-9.9E+37,0,187.109,0,186.181,0,188.271,0,184.137,0,187.455,0,187.818,0,183.766,0,18.353,0,70.906,0,185.349,0,185.247,0,185.149,0,480.788,0,186.583,0,19.658,0,-132.69,0,4.14E-08,0,-2.482E-07,0
168,4/04/2023 11:43:09:331,187.261,0,-115.988,0,188.337,0,-76.606,0,187.014,0,186.067,0,188.12,0,183.991,0,187.386,0,187.808,0,183.687,0,18.366,0,70.899,0,185.14,0,185.408,0,185.223,0,480.805,0,186.681,0,19.65,0,-9.9E+37,0,6.2E-08,0,4.14E-08,0
169,4/04/2023 11:43:19:331,187.059,0,-9.9E+37,0,188.169,0,-156.935,0,186.889,0,185.951,0,188.051,0,183.832,0,187.349,0,187.797,0,183.641,0,18.421,0,70.93,0,184.908,0,185.121,0,185.163,0,481.195,0,186.66,0,19.73,0,-9.9E+37,0,4.14E-08,0,1.034E-07,0
170,4/04/2023 11:43:29:331,186.972,0,-9.9E+37,0,188.074,0,-9.9E+37,0,186.786,0,185.845,0,187.985,0,183.965,0,187.357,0,187.689,0,183.537,0,18.421,0,70.961,0,184.948,0,184.928,0,184.902,0,481.438,0,186.642,0,19.72,0,-9.9E+37,0,6.2E-08,0,-8.27E-08,0
171,4/04/2023 11:43:39:331,186.861,0,-116.144,0,187.956,0,-9.9E+37,0,186.672,0,185.747,0,187.9,0,183.762,0,187.012,0,187.463,0,183.414,0,18.418,0,70.938,0,185.117,0,184.947,0,184.735,0,481.572,0,186.462,0,19.72,0,-139.048,0,0,0,6.2E-08,0
172,4/04/2023 11:43:49:331,186.85,0,-89.128,0,187.901,0,-9.9E+37,0,186.588,0,185.683,0,187.828,0,183.691,0,187.114,0,187.457,0,183.313,0,18.412,0,71,0,184.797,0,184.951,0,184.849,0,481.678,0,186.423,0,19.736,0,-138.757,0,2.07E-08,0,8.27E-08,0
173,4/04/2023 11:43:59:331,186.785,0,-9.9E+37,0,187.848,0,-90.839,0,186.5,0,185.593,0,187.75,0,183.658,0,187.13,0,187.459,0,183.227,0,18.408,0,71.003,0,184.706,0,184.964,0,184.715,0,481.686,0,186.253,0,19.745,0,-9.9E+37,0,2.07E-08,0,1.241E-07,0
174,4/04/2023 11:44:09:331,186.677,0,-9.9E+37,0,187.726,0,-9.9E+37,0,186.413,0,185.464,0,187.631,0,183.637,0,186.995,0,187.332,0,183.121,0,18.405,0,71.043,0,184.648,0,185.011,0,184.728,0,481.803,0,186.155,0,19.724,0,-9.9E+37,0,-6.2E-08,0,6.2E-08,0
175,4/04/2023 11:44:19:331,186.571,0,-133.87,0,187.605,0,-123.915,0,186.289,0,185.361,0,187.557,0,183.422,0,186.81,0,187.133,0,183.05,0,18.4,0,71.023,0,184.349,0,184.84,0,184.707,0,481.865,0,186.303,0,19.676,0,-156.047,0,2.07E-08,0,6.2E-08,0
176,4/04/2023 11:44:29:331,186.441,0,-87.952,0,187.488,0,-170.915,0,186.178,0,185.252,0,187.475,0,183.282,0,186.691,0,187.067,0,182.923,0,18.402,0,71.066,0,184.315,0,184.705,0,184.538,0,481.761,0,185.978,0,19.687,0,-149.591,0,1.241E-07,0,4.14E-08,0
177,4/04/2023 11:44:39:331,186.276,0,-151.619,0,187.373,0,-126.715,0,186.059,0,185.141,0,187.413,0,183.341,0,186.712,0,186.987,0,182.854,0,18.431,0,71.128,0,184.374,0,184.545,0,184.492,0,481.748,0,186.04,0,19.749,0,-185.818,0,-1.655E-07,0,6.2E-08,0
178,4/04/2023 11:44:49:331,186.181,0,-9.9E+37,0,187.261,0,-125.451,0,185.956,0,185.041,0,187.332,0,183.329,0,186.583,0,186.976,0,182.74,0,18.434,0,71.111,0,184.184,0,184.666,0,184.365,0,481.855,0,186.017,0,19.828,0,-9.9E+37,0,4.14E-08,0,1.241E-07,0
179,4/04/2023 11:44:59:331,186.091,0,-178.404,0,187.172,0,-9.9E+37,0,185.853,0,184.927,0,187.262,0,183.356,0,186.249,0,186.923,0,182.653,0,18.424,0,71.052,0,184.184,0,184.579,0,184.344,0,482.225,0,185.932,0,19.772,0,-165.724,0,1.034E-07,0,-6.2E-08,0
180,4/04/2023 11:45:09:331,186.056,0,-112.413,0,187.127,0,-9.9E+37,0,185.821,0,184.866,0,187.221,0,183.188,0,186.324,0,186.873,0,182.554,0,18.423,0,71.079,0,184.141,0,184.3,0,184.34,0,482.44,0,185.764,0,19.771,0,-102.315,0,8.27E-08,0,2.07E-08,0
181,4/04/2023 11:45:19:331,185.968,0,-169.343,0,187.02,0,-68.079,0,185.702,0,184.76,0,187.073,0,183.235,0,186.431,0,186.692,0,182.47,0,18.442,0,71.086,0,183.979,0,184.52,0,184.205,0,482.525,0,185.634,0,19.79,0,-9.9E+37,0,-8.27E-08,0,4.14E-08,0
182,4/04/2023 11:45:29:331,185.849,0,-9.9E+37,0,186.904,0,-9.9E+37,0,185.604,0,184.634,0,186.906,0,183.301,0,186.355,0,186.684,0,182.359,0,18.431,0,71.066,0,184.098,0,184.305,0,184.099,0,482.756,0,185.695,0,19.782,0,-9.9E+37,0,1.655E-07,0,4.14E-08,0
183,4/04/2023 11:45:39:331,185.751,0,-153.562,0,186.766,0,-154.369,0,185.488,0,184.533,0,186.824,0,183.351,0,186.014,0,186.689,0,182.267,0,18.416,0,70.987,0,183.815,0,184.184,0,183.962,0,482.95,0,185.801,0,19.745,0,-132.542,0,6.2E-08,0,-4.14E-08,0
184,4/04/2023 11:45:49:331,185.639,0,-100.265,0,186.656,0,-9.9E+37,0,185.382,0,184.433,0,186.763,0,183.262,0,185.994,0,186.336,0,182.197,0,18.394,0,70.926,0,183.628,0,184.279,0,183.962,0,482.968,0,185.602,0,19.79,0,-152.137,0,4.14E-08,0,-4.14E-08,0
185,4/04/2023 11:45:59:331,185.472,0,-148.524,0,186.535,0,-102.125,0,185.263,0,184.34,0,186.594,0,183.065,0,185.958,0,186.29,0,182.165,0,18.471,0,70.92,0,183.724,0,183.815,0,183.997,0,483.116,0,185.417,0,19.772,0,-9.9E+37,0,0,0,4.14E-08,0
186,4/04/2023 11:46:09:331,185.364,0,-9.9E+37,0,186.421,0,-152.73,0,185.144,0,184.203,0,186.475,0,182.827,0,185.913,0,186.303,0,182.059,0,18.479,0,70.864,0,183.602,0,183.73,0,183.886,0,483.25,0,185.359,0,19.772,0,-9.9E+37,0,2.482E-07,0,-2.07E-08,0
187,4/04/2023 11:46:19:331,185.305,0,-9.9E+37,0,186.358,0,-104.296,0,185.087,0,184.126,0,186.427,0,182.535,0,185.675,0,186.286,0,181.99,0,18.456,0,70.897,0,183.552,0,183.882,0,183.81,0,483.283,0,185.35,0,19.735,0,-9.9E+37,0,6.2E-08,0,1.034E-07,0
